epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,107.557,0.67991,0.06905,1.35705,0,0,0,0,0,0,0,0.0834464,9.99209e-05,9.99209e-05
2,209.068,0.63933,0.06514,1.32575,0,0,0,0,0,0,0,0.0668732,0.000193324,0.000193324
3,308.708,0.62852,0.06431,1.3196,0,0,0,0,0,0,0,0.0502933,0.000280126,0.000280126
4,407.801,0.62169,0.06382,1.319,0,0,0,0,0,0,0,0.0337068,0.000360329,0.000360329
5,506.858,0.6093,0.06249,1.30827,0,0,0,0,0,0,0,0.0171138,0.000433931,0.000433931
6,606.451,0.59608,0.06149,1.29863,0,0,0,0,0,0,0,0.000514109,0.000500934,0.000500934
7,706.124,0.58852,0.06039,1.2927,0,0,0,0,0,0,0,0.0004812,0.0004812,0.0004812
8,805.984,0.58811,0.0604,1.29286,0,0,0,0,0,0,0,0.0004614,0.0004614,0.0004614
9,905.345,0.57474,0.05909,1.28113,0,0,0,0,0,0,0,0.0004416,0.0004416,0.0004416
10,1005,0.57314,0.05889,1.27858,0,0,0,0,0,0,0,0.0004218,0.0004218,0.0004218
11,1104.64,0.57308,0.05909,1.28243,0,0,0,0,0,0,0,0.000402,0.000402,0.000402
12,1204.62,0.56858,0.05892,1.2782,0,0,0,0,0,0,0,0.0003822,0.0003822,0.0003822
13,1304.45,0.56325,0.05808,1.27352,0,0,0,0,0,0,0,0.0003624,0.0003624,0.0003624
14,1404.35,0.5628,0.0584,1.27298,0,0,0,0,0,0,0,0.0003426,0.0003426,0.0003426
15,1503.61,0.55807,0.0582,1.2718,0,0,0,0,0,0,0,0.0003228,0.0003228,0.0003228
16,1603.63,0.55632,0.05771,1.26848,0,0,0,0,0,0,0,0.000303,0.000303,0.000303
17,1703.16,0.54395,0.05686,1.26275,0,0,0,0,0,0,0,0.0002832,0.0002832,0.0002832
18,1801.1,0.5438,0.05698,1.26024,0,0,0,0,0,0,0,0.0002634,0.0002634,0.0002634
19,1899.27,0.5394,0.0566,1.25965,0,0,0,0,0,0,0,0.0002436,0.0002436,0.0002436
20,1997.58,0.53907,0.05676,1.2588,0,0,0,0,0,0,0,0.0002238,0.0002238,0.0002238
21,2097.67,0.53511,0.05656,1.25553,0,0,0,0,0,0,0,0.000204,0.000204,0.000204
22,2196.87,0.53152,0.05606,1.25025,0,0,0,0,0,0,0,0.0001842,0.0001842,0.0001842
23,2295.5,0.5336,0.05626,1.25244,0,0,0,0,0,0,0,0.0001644,0.0001644,0.0001644
24,2393.54,0.52756,0.05584,1.25154,0,0,0,0,0,0,0,0.0001446,0.0001446,0.0001446
25,2492.01,0.52553,0.05585,1.25161,0,0,0,0,0,0,0,0.0001248,0.0001248,0.0001248
26,2590.77,0.52056,0.05538,1.24749,0,0,0,0,0,0,0,0.000105,0.000105,0.000105
27,2689.93,0.51777,0.0551,1.24318,0,0,0,0,0,0,0,8.52e-05,8.52e-05,8.52e-05
28,2788.36,0.51774,0.05536,1.24571,0,0,0,0,0,0,0,6.54e-05,6.54e-05,6.54e-05
29,2886.11,0.51937,0.05542,1.2493,0,0,0,0,0,0,0,4.56e-05,4.56e-05,4.56e-05
30,3005.47,0.51726,0.05523,1.24889,0.98674,0.97693,0.99351,0.90772,0.58911,0.05793,1.29429,2.58e-05,2.58e-05,2.58e-05
